epoch,run_id,model,seed,layer_index,layer_name,grad_norm_l2,grad_norm_l1,grad_abs_mean,grad_abs_max,log10_grad_norm
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,2,stage1.2.conv2.weight,4.790896892547607,180.93829345703125,0.07853224873542786,0.3539640009403229,0.6804168242751698
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,3,stage1.3.conv2.weight,4.065465450286865,154.74136352539062,0.06716205179691315,0.29002296924591064,0.6091102746335685
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,4,stage1.4.conv2.weight,3.320744514465332,125.84806060791016,0.05462155491113663,0.28292450308799744,0.5212354639074384
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,5,stage1.5.conv2.weight,2.840869188308716,107.86470794677734,0.046816278249025345,0.24076437950134277,0.4534512365025191
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,6,stage1.6.conv2.weight,2.5526156425476074,97.0796127319336,0.04213524982333183,0.19601157307624817,0.4069854262861087
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,7,stage1.7.conv2.weight,2.2445380687713623,85.56373596191406,0.03713703900575638,0.17312932014465332,0.3511269757067354
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,8,stage1.8.conv2.weight,1.8918157815933228,71.31402587890625,0.030952267348766327,0.159605473279953,0.27687884404662516
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,9,stage2.0.conv2.weight,3.920224189758301,298.2217102050781,0.03235912695527077,0.1898171454668045,0.5933109041610883
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,10,stage2.1.conv2.weight,3.049659490585327,231.4617919921875,0.02511521242558956,0.1312522441148758,0.4842513509484495
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,11,stage2.2.conv2.weight,2.3337318897247314,177.4604949951172,0.01925569586455822,0.09163601696491241,0.3680509607492297
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,12,stage2.3.conv2.weight,1.8851300477981567,143.17514038085938,0.015535497106611729,0.08006696403026581,0.2753413158645585
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,13,stage2.4.conv2.weight,1.5854040384292603,120.83451080322266,0.013111383654177189,0.06898675113916397,0.20013996011809956
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,14,stage2.5.conv2.weight,1.3773144483566284,104.93894958496094,0.011386604979634285,0.059227462857961655,0.13903310336245533
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,15,stage2.6.conv2.weight,1.2011058330535889,91.53706359863281,0.009932407177984715,0.0574716255068779,0.07958127608450051
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,16,stage2.7.conv2.weight,1.0714852809906006,81.51941680908203,0.00884542241692543,0.045683883130550385,0.029986209509408047
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,17,stage2.8.conv2.weight,0.9463195204734802,71.89645385742188,0.007801264524459839,0.039474837481975555,-0.02396220128379446
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,18,stage3.0.conv2.weight,1.8411650657653809,279.0875244140625,0.007570733781903982,0.04631680250167847,0.2650927260042397
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,19,stage3.1.conv2.weight,1.4351637363433838,217.40484619140625,0.005897483788430691,0.03491140902042389,0.15690145210435083
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,20,stage3.2.conv2.weight,1.1108293533325195,168.75393676757812,0.0045777433551847935,0.028600698336958885,0.04564734733167752
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,21,stage3.3.conv2.weight,0.9177356958389282,138.8790740966797,0.003767336020246148,0.024448657408356667,-0.03728237584190003
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,22,stage3.4.conv2.weight,0.7786341309547424,117.003173828125,0.003173914272338152,0.018769292160868645,-0.1086665631649155
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,23,stage3.5.conv2.weight,0.6698126196861267,100.51458740234375,0.002726632636040449,0.019339758902788162,-0.174046674340415
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,24,stage3.6.conv2.weight,0.6014747619628906,89.79145812988281,0.002435749163851142,0.015206518582999706,-0.22078259105027262
1,identity_mapping,ScaledShortcutResNet-56-lambda1.0,0,25,stage3.7.conv2.weight,0.5171399116516113,76.61106872558594,0.002078208141028881,0.016970397904515266,-0.2863919430989428
