run,model,model_name,depth,shortcut_lambda,epoch,train_loss,train_accuracy,val_loss,val_accuracy,shallow_to_deep_ratio,log_grad_norm_variance,dataset,device
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,29,0.50135953125,0.82916,0.7373217676281929,0.761,0.6908125583318061,0.03311246594951448,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.5,ScaledShortcutResNet,56,0.5,30,0.4907419247055054,0.83146,0.8378391064882278,0.7332,0.7557395660949978,0.04105373663797328,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,1,1.671591379623413,0.37064,1.5041604164123534,0.4533,0.5862852031822018,0.024033371266814842,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,2,1.1710051228332519,0.57928,1.050898705291748,0.6212,0.992762017233491,0.02406546666149569,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,3,0.8942019416809082,0.68456,0.9019228479862214,0.6889,0.6543425648587204,0.023882830775584223,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,4,0.7569968167114258,0.7364,0.7874442810058594,0.7283,0.530448689700327,0.030513111721899678,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,5,0.6405201094436646,0.77872,0.7382718999862671,0.7468,0.7003677532285953,0.021859417918379007,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,6,0.5657378173208236,0.80574,0.7236055627822876,0.747,0.4904060392605063,0.031981580516302725,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,7,0.5049765421962739,0.82686,0.6869660197019577,0.7663,0.6040741784526047,0.027856763557276457,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,8,0.46537965795516967,0.84042,0.5869981040716171,0.7975,0.42454450906482905,0.038663919800130425,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,9,0.4270816780090332,0.8525,0.6846198275804519,0.7683,0.6418795890447662,0.02558949237124868,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,10,0.40149272585868834,0.86044,0.6528641575813293,0.7846,0.4749070952024357,0.03402356440924319,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,11,0.37160724277973173,0.87254,0.6464058978557586,0.791,0.5564029330518353,0.03161796360777552,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,12,0.35329036378860473,0.87706,0.6825222220897674,0.7825,0.5011973548548708,0.03760123515688761,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,13,0.33911389068603515,0.88208,0.6307472727179527,0.7923,0.5419537455000749,0.037617217373617194,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,14,0.32230234134674074,0.88768,0.6496679615437985,0.7955,0.5205382807463462,0.034146627813778814,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,15,0.3129926456546783,0.89118,0.6892493982315063,0.7801,0.4301079888639394,0.04691169789570831,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,16,0.2957357288455963,0.89578,0.6159687086582184,0.8027,0.5436551513129169,0.032551387835119905,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,17,0.28849053388118745,0.9003,0.729352091884613,0.762,0.5190361551545672,0.0451215383682197,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,18,0.2754222078609467,0.90468,0.7168886255264282,0.7757,0.646074708576744,0.034076915142326504,CIFAR10,cuda
identity_mapping_full_training,ScaledShortcutResNet-56-lambda0.9,ScaledShortcutResNet,56,0.9,19,0.2682418785667419,0.906,0.6084186649560929,0.8038,0.4324202152246711,0.046606330101745586,CIFAR10,cuda
